sample_id	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	gender
NA12874	-0.0122396154329181	-0.0213667582720518	-0.014239308424294	-0.0246499497443438	-0.113288231194019	0.0037148033734411	-0.0926305130124092	-0.00127749296370894	0.0459736287593842	0.0488808415830135	0.0251631308346987	-0.0345511473715305	-0.008961407467722891	0.0956474095582962	0.125872731208801	-0.150604426860809	-0.0328785628080368	-0.0124009968712926	-0.0961625352501869	-0.08502689003944401	0.228796929121017	-0.342754155397415	0.00947349425405264	-0.0480318404734135	-0.10187412798404699	0.0832788199186325	0.100572556257248	-0.0227546654641628	-0.102573081851006	0.0800548195838928	-0.10148538649082199	-0.0207059103995562	-0.0423845499753952	0.0745328366756439	-0.0886642262339592	0.0766967535018921	-0.00349262543022633	-0.0715536400675774	0.125923797488213	-0.191078513860703	-0.0163398012518883	-0.19251145422458604	-0.16154521703720098	-0.21284988522529602	0.0054	0.0263	-0.0108	-0.0085	0.0044	0.0152	-0.0053	-0.0015	0.0287	-0.0203	1
NA12889	-0.0476233586668968	-0.0208077281713486	-0.0737627148628235	-0.0011219246080145199	-0.0962973460555077	0.052915770560503	-0.0386785417795181	0.0208733528852463	0.000722955504897982	-0.0136356493458152	0.0411063320934772	-0.10417390614748	0.0539103820919991	-0.00137076817918569	-0.0333230718970299	0.00898628309369087	0.0653090551495552	0.071798600256443	-0.0129665303975344	0.00554748671129346	0.105068728327751	-0.059909213334321997	0.0854987725615501	0.0114811174571514	0.0861039832234383	0.0291312262415886	0.0216702092438936	0.0664776414632797	0.0949002429842949	-0.00413260702043772	-0.122547283768654	-0.0475503541529179	-0.0220885667949915	0.119061261415482	-0.0238835290074348	0.08752252906560902	-0.0641152858734131	-0.0891176983714104	-0.15270441770553603	-0.121511213481426	-0.195199951529503	-0.0741453021764755	-0.0400823391973972	-0.00242784805595875	0.0056	0.0269	-0.0109	-0.009	-0.0008	0.0124	-0.004	0.0095	0.0079	-0.0115	1
NA12890	0.0233823079615831	0.0037660023663193	-0.03742530941963201	-0.0410586446523666	-0.0706510096788406	0.00336494320072234	-0.00579290557652712	-0.0580683648586273	-0.0311977416276932	-0.0878124013543129	-0.0605442337691784	0.183257937431335	-0.0296396669000387	-0.21253828704357103	-0.100503891706467	0.216408208012581	0.0457898825407028	0.110486023128033	0.0038572018966078797	0.0987935736775398	0.24968270957469899	-0.0739460960030556	-0.0640694126486778	0.0940641686320305	-0.13600380718708002	-0.153546288609505	-0.0433175079524517	0.0749720633029938	-0.18048647046089197	-0.0103499917313457	0.152729615569115	-0.128024458885193	0.0206024590879679	-0.0306809153407812	0.117137931287289	0.16916847229003898	-0.19882309436798104	-0.131229221820831	-0.0728953033685684	-0.126474663615227	0.0300645120441914	-0.0727488398551941	0.154204830527306	0.162991777062416	0.006	0.0263	-0.0106	-0.009	0.0011	0.0158	-0.0042	0.0154	0.0207	-0.0098	0
NA18486	-0.0019763882737606803	0.044673852622509	0.0643704533576965	0.00838434137403965	9.332507033832371e-05	-0.064234659075737	-0.0513022094964981	-0.0270742457360029	0.0696354880928993	0.0594885386526585	0.0450098179280758	0.00838789995759726	-0.0267350841313601	0.028967110440135	-0.0480670146644115	-0.00964393559843302	-0.0786016955971718	0.0364488139748573	0.0964546129107475	0.10238783061504401	-0.127057090401649	0.10482715815305699	-0.0753062888979912	0.00901332218199968	-0.0606281459331512	-0.200406491756439	0.0022910323459655	-0.0329603925347328	0.0507466718554497	-0.011509558185935	-0.0783607885241508	-0.1173260435462	-0.11822787672281301	-0.0226982273161411	0.131819471716881	-0.00678303278982639	-0.0774843096733093	-0.158991262316704	0.014023806899786	0.0539387203752995	0.0763531252741814	0.0554540827870369	0.0466695316135883	0.0321394577622414	-0.0401	-0.0132	0.001	-0.0013	0.0001	0.0134	0.0239	-0.0003	-0.0014	0.0044	1
NA18487	-0.004925758112221961	0.0763975456357002	-0.00439669424667954	-0.008465760387480259	0.0492139011621475	0.00745960138738155	-0.0790467411279678	0.007429039571434259	-0.0274134520441294	-0.0247116815298796	-0.0476547256112099	-0.0423310548067093	-0.0555121004581451	-0.0565145872533321	-0.0200048927217722	0.030762255191802996	-0.0147593831643462	0.0631876215338707	-0.0186424851417542	-0.007510949391871691	0.00299229589290917	-0.0366052277386189	-0.014564948156476002	-0.033048503100872005	0.0836890265345573	-0.0129054235294461	-0.0264470912516117	-0.0132394507527351	-0.0890846848487854	0.0630425214767456	-0.0271002538502216	-0.13866533339023598	-0.00126684247516096	0.07075865566730499	-0.007457586005330091	-0.0376996472477913	0.0372882820665836	-0.0425201952457428	-0.0355952121317387	0.085398331284523	0.0450420044362545	0.00041980558307841404	0.0637533441185951	-0.08294278383255001	-0.0405	-0.0135	0.0003	-0.003	0.0035	0.0145	0.0265	0.0012	-0.0026	0.0064	1
NA18488	-0.0160335525870323	-0.000317489233566448	0.0216174218803644	-0.125337570905685	0.0134141417220235	0.00515035912394524	-0.0333677232265472	0.0234286244958639	-0.0629739612340927	0.0882618725299835	0.050816148519516	0.0205480121076107	-0.0694158747792244	-0.100352853536606	-0.0229216199368238	-0.0676700994372368	-0.10942560434341402	-0.11527218669652901	0.0166033338755369	-0.163984000682831	0.0592044405639172	0.0407499969005585	-0.17979754507541698	-0.0778535977005959	-0.0199241898953915	-0.0484272986650467	-0.0730877891182899	0.11637268960475901	-0.108021333813667	-0.0650679096579552	-0.131537824869156	-0.13827246427535997	0.0124966548755765	0.0247512385249138	0.0715085119009018	-0.142759129405022	0.150136843323708	0.04447176307439799	-0.0504404231905937	-0.11720800399780301	0.0283516198396683	0.0718715116381645	0.0903654545545578	-0.00020585441961884499	-0.0402	-0.0132	0.0007	-0.0004	0.0031	0.0143	0.0304	0.0001	-0.0007	0.0061	0
NA18489	-0.0185371153056622	0.0641640573740005	0.0145833352580667	0.0293500274419785	-0.0398526228964329	0.0455107949674129	-0.021860396489501	-0.0401350297033787	0.0265049505978823	0.0104419393464923	0.0694857239723206	-0.0305206384509802	-0.0521038547158241	-0.101027615368366	-0.146596014499664	-0.0485068783164024	-0.0564109794795513	-0.0384691208600998	0.0120319947600365	-0.15984319150447798	-0.0185529235750437	0.0551219061017036	-0.13461782038211803	-0.0731184333562851	-0.0305362846702337	0.18269209563732103	0.0196325778961182	-0.0583683289587498	0.0186184905469418	-0.0731353983283043	-0.0737850591540337	-0.0527123138308525	0.0288047883659601	0.0102776745334268	-0.0914904475212097	-0.0939331650733948	-0.0538485497236252	-0.0315286405384541	0.130819782614708	-0.081007145345211	0.0149189680814743	0.0241738948971033	0.00096458790358156	0.0134071744978428	-0.04	-0.0134	0.0009	-0.0023	0.0027	0.0149	0.0263	0.0018	-0.0014	0.0118	0
NA18498	-0.0194291621446609	0.0567836314439774	0.0478666126728058	-0.0117759611457586	0.0129418475553393	0.00881887506693602	-0.106695123016834	-0.0314240381121635	0.0834047123789787	-0.0135413520038128	-0.0104840733110905	-0.0753952637314796	-0.0334546193480492	-0.0987941697239876	-0.112104669213295	-0.0619993694126606	-0.103012971580029	0.0403438210487366	-0.0613333247601986	0.0209495890885592	0.00197930866852403	0.0970675572752953	-0.0666187852621078	-0.0302671920508146	0.0035455855540931203	0.11152820289135	0.0238003022968769	-0.0494690239429474	0.0267287455499172	0.0939268320798874	0.009014108218252659	0.0399727448821068	-0.0296334307640791	0.0309405028820038	-0.0669267103075981	-0.0159238092601299	-0.0264201834797859	-0.23142427206039398	0.0636471956968307	0.104698248207569	0.0913620814681053	-0.0139277298003435	-0.0872206538915634	0.0223055593669415	-0.0403	-0.0134	0.0005	-0.0016	0.0048	0.0141	0.026	0.0008	0.0007	0.0049	1
NA18499	-0.0011342150392010801	0.039808128029108	0.0516579188406467	-0.0529474541544914	-0.0181915126740932	-0.0297959130257368	0.0251157097518444	0.0657804757356644	-0.058692891150712995	-0.0668514743447304	-0.0411853455007076	0.0461654178798199	-0.00649136956781149	0.0132628912106156	0.0714695900678635	-0.029106292873621	-0.0492890141904354	-0.0715670883655548	-0.0341827608644962	-0.0914251953363419	0.0338710434734821	-0.11881584674119901	0.00169717916287482	-0.0255283620208502	0.115454599261284	-0.0119702909141779	-0.0259451139718294	0.10968153178691901	0.0934352949261665	-0.0108436634764075	-0.110152900218964	0.00915727112442255	-0.0109930150210857	-0.10459522157907498	0.0511997267603874	-0.0145645448938012	0.0683919116854668	0.00997220538556576	-0.0128524722531438	-0.0404723323881626	-0.00373147008940578	-0.059174507856369	0.0394380502402782	0.100555270910263	-0.04	-0.0139	0.0015	-0.0017	0.0027	0.0126	0.0253	0.0056	0.0007	0.0024	0
NA18502	-0.0674629732966423	0.0133532006293535	0.0718759596347809	-0.0821573734283447	0.0172952339053154	0.0296571142971516	-0.00911900494247675	0.0534512288868427	0.0457190684974194	-0.0560864917933941	0.13413901627063798	0.00458566006273031	-0.113539859652519	-0.0996228456497192	0.0106091098859906	0.0392323024570942	-0.00827491097152233	0.0226311068981886	0.0577922537922859	0.0104188034310937	0.0295618064701557	-0.00522317318245769	0.00225011678412557	-0.0800408124923706	-0.0563445650041103	0.00478518195450306	0.0374862626194954	-0.0354364141821861	0.139670088887215	0.0577068813145161	-0.00996486842632294	-0.0440074875950813	-0.0757566094398499	-0.0394941307604313	0.065970815718174	0.0035454330500215296	0.12264905124902699	-0.146165698766708	0.0646255686879158	0.0521564930677414	-0.0541060194373131	0.0441698022186756	-0.0226340070366859	0.0396879464387894	-0.0402	-0.0132	0.0002	-0.0022	0.0019	0.0173	0.0283	-0.0029	-0.0045	0.0081	0
NA18505	-0.0432760827243328	0.0283104199916124	0.0411062985658646	-0.0509597137570381	0.0341096594929695	-0.00323595548979938	-0.0593709051609039	0.0821754783391953	0.0478741675615311	-0.0874708071351051	0.0119566880166531	-0.0646810829639435	-0.0682649537920952	-0.0276018790900707	0.0659259334206581	0.0136607037857175	0.00978041812777519	-0.00983167998492718	-0.0573335289955139	0.015148694626987	-0.0426573865115643	-0.0656071752309799	0.009918454103171829	-0.0057484996505081706	-0.0337035544216633	-0.0334132835268974	0.0850843042135239	0.110241122543812	-0.00631935149431229	-0.0262027829885483	-0.0398050211369991	-0.0578511767089367	-0.163039907813072	0.0565775670111179	0.0517130866646767	0.076089970767498	0.0181592088192701	-0.0604960694909096	-0.112963445484638	-0.0339058265089989	-0.0683205351233482	0.022160267457366	-0.0853699296712875	-0.0304621420800686	-0.0408	-0.0138	0.0002	-0.002	0.0026	0.0172	0.0241	0.0025	-0.0002	0.0055	0
NA18508	-0.0318545624613762	-0.0686995685100555	0.041690107434988	0.0526420846581459	-0.0165221411734819	0.0117906322702765	-0.11155637353658698	0.00656210631132126	-0.0806176587939262	-0.0935093089938164	-0.0762048065662384	-0.0266112443059683	0.0334952510893345	0.0298013407737017	0.0634731203317642	-0.06162698566913599	-0.167115122079849	0.0220339838415384	0.17226052284240698	0.125753089785576	0.0472335927188396	0.0554376021027565	0.0115141915157437	0.021703202277422003	-0.138591751456261	0.0151966447010636	0.112815640866756	0.0302887782454491	-0.0434920229017735	-0.150161042809486	0.0795301347970963	-0.0320776663720608	-0.218099400401115	0.0968168303370476	0.10904736071825	-0.0534075498580933	0.10143145918846101	-0.15306630730629	0.0910425037145615	-0.12377377599477801	-0.0241176951676607	0.00589421996846795	0.055550716817379005	-0.24821825325489003	-0.0403	-0.0135	0.0011	-0.0008	0.0014	0.0146	0.0239	0.0017	-0.0025	-0.0018	0
NA18510	0.0393101088702679	0.0511460043489933	-0.0116983465850353	0.0424275398254395	0.0175539944320917	0.0533856600522995	-0.0439335517585278	0.083548977971077	0.0779529884457588	-0.0244013126939535	-0.0853730738162994	0.0326649770140648	0.00182550551835448	0.0036108724307268897	-0.0668710172176361	0.00836657918989658	-0.0408884398639202	-0.0207731015980244	0.0161771290004253	-0.0615501143038273	-0.126465484499931	0.09344378858804699	0.0450935922563076	-0.0892859548330307	-0.13255316019058197	-0.0741675570607185	-0.0386656522750854	0.037189532071352005	-0.0474265590310097	0.0409035831689835	0.0178570132702589	-0.06557074189186099	0.13541758060455303	0.0740537494421005	0.0154925836250186	0.062509723007679	-0.0486834011971951	-0.0240909047424793	0.0205523446202278	0.053287960588932	0.0746643617749214	-0.0105302771553397	-0.115951538085938	-0.10654126107692698	-0.04	-0.0135	0.001	-0.0012	0.0011	0.0109	0.0177	0.0034	-0.0031	-0.0004	1
NA18511	0.0115470690652728	0.0558679737150669	-0.0237738620489836	0.00527826137840748	-0.0249094422906637	0.0269603542983532	-0.11638860404491401	0.009729259647428991	0.0103965504094958	-0.0220696404576302	-0.0699500739574432	-0.0495911464095116	-0.0479748621582985	-0.0464983470737934	-0.022035600617528	-0.122657455503941	-0.0568835251033306	0.0235716514289379	0.10835288465022999	-0.0154095720499754	-0.0676176697015762	-0.025572719052434	0.0270685516297817	-0.0720420107245445	0.127337470650673	-0.0860632583498955	-0.0307997073978186	-0.0731882378458977	-0.19389268755912803	0.123218797147274	-0.0281337723135948	-0.0805234462022781	-0.159164503216743	0.0240639708936214	0.0522271208465099	-0.0448512546718121	0.0233361925929785	0.0485487468540668	0.167988687753677	0.0383196324110031	0.0169518422335386	-0.0268038492649794	-0.082226075232029	-0.11830036342144	-0.0401	-0.0134	0.0002	-0.0015	-0.0015	0.014	0.0229	0.0025	-0.0081	0.0037	0
NA18517	-0.0680642426013947	-0.0390885435044765	0.00672565307468176	0.0105732660740614	0.087731696665287	0.0784055069088936	-0.0619889162480831	0.00620393082499504	-0.0263696238398552	0.0258207507431507	-0.038125067949294995	-0.0660279169678688	0.0671007186174393	-0.0560224466025829	0.110581271350384	-0.000343318737577647	-0.11813481152057599	-0.044487364590168	0.219291791319847	0.00756673468276858	0.12620687484741197	-0.0592802613973618	0.000394369184505194	0.0707835480570793	0.0464012995362282	-0.0705027133226395	0.0038333958946168397	-0.0475071482360363	-0.0018903863383457101	-0.0372535735368729	-0.0157359074801207	0.10714060068130499	-0.11004297435283698	-0.0380646288394928	0.0546212494373322	-0.0774522796273232	0.0405600033700466	-0.0529386661946774	0.0731779634952545	-0.0803148671984673	-0.16423287987708998	-0.0894889831542969	0.0843917429447174	0.161571830511093	-0.04	-0.0131	0.0006	-0.0026	0.0002	0.0107	0.0206	0.0012	-0.0078	0.0035	0
NA18519	-0.0363978482782841	-0.00024219453916885	0.0023125722073018603	-0.0697766840457916	-0.0423479750752449	0.0287182312458754	0.0351026579737663	0.0988310053944588	-0.0127720795571804	-0.14509667456150102	-0.0410290323197842	0.0576248988509178	-0.0469588190317154	0.0623266287147999	0.00043819830170832596	-0.012619948014617	-0.0520825311541557	-0.123238727450371	0.0933424532413483	-0.126731380820274	0.11810839176178	-0.0012126953806728099	-0.0902939289808273	0.075814962387085	0.0898225679993629	0.0142365097999573	-0.15300081670284302	0.0888149291276932	0.141675621271133	0.0185211729258299	0.0652360618114471	0.117307886481285	0.0480077676475048	0.0955128222703934	0.17053972184658098	0.0301104933023453	0.0894891619682312	-0.0579209290444851	0.227877035737038	4.4233747757971295e-06	0.0494409948587418	-0.0117888320237398	-0.0149032082408667	0.0828960537910461	-0.0402	-0.0133	0.0015	-0.0037	0.0012	0.0139	0.0274	-0.0031	-0.0001	0.0101	1
NA18520	-0.0289547219872475	0.0475036762654781	0.11610072106123	0.0397728867828846	0.0719831585884094	0.0250185411423445	-0.0423069968819618	-0.111338190734386	0.004068084526807071	-0.0284858457744122	-0.110543295741081	0.16398032009601599	-0.0120919840410352	-0.0955972671508789	-0.034675769507885	0.0157772060483694	0.0192397888749838	-0.0167056284844875	0.0013509298441931599	0.19768625497818001	-0.0275203008204699	-0.0913399830460548	0.00244548101909459	-0.13250844180584	0.0319031402468681	0.0971709340810776	0.0041679171845316896	-0.00350829120725393	0.0528341308236122	-0.15000452101230602	-0.151852831244469	0.150122091174126	-0.0958650410175323	-0.0530184283852577	-0.0455414205789566	0.0235454589128494	-0.026315601542592004	-0.0605890415608883	-0.143553659319878	0.0524136684834957	0.007281598169356579	0.11242935061454801	-0.0626451745629311	0.0041385181248188	-0.04	-0.0129	0.001	-0.0015	0.0007	0.0144	0.0259	-0.0044	-0.0017	0.0016	0
NA18858	-0.0675984397530556	-0.0511640906333923	0.0223866142332554	0.00839411001652479	0.0601635649800301	0.0524406284093857	-0.0559149757027626	0.0144136408343911	0.00147359340917319	-0.0275225266814232	-0.0383466668426991	-0.0181300062686205	0.0215723253786564	-0.0661057978868484	0.0288652721792459	0.0121641149744391	-0.0681687295436859	-0.0158504266291857	0.157958641648293	-0.0151803679764271	0.0900943428277969	-0.000306006753817201	0.0250967107713223	0.070126049220562	0.0202064588665962	-0.0205023996531963	0.0209308955818415	-0.0580208674073219	-0.0344373062252998	-0.0764169320464134	0.00262183579616249	0.0753554329276085	-0.11571659892797499	0.0267937667667866	0.0882430523633957	-0.0314765498042107	-0.0610091425478458	-0.0325217731297016	-0.0428300201892853	-0.000594019598793238	-0.0731614902615547	-0.055788516998290995	0.000189757920452394	0.038696214556693996	-0.0403	-0.0133	0.0008	-0.0016	0.0034	0.0162	0.0261	0.0017	-0.002	0.0033	0
NA18861	-0.0490070767700672	0.0599488317966461	0.000921006838325411	0.0758974999189377	0.00104502437170595	0.0366565994918346	-0.10349929332733199	0.0594057366251945	0.0136528965085745	-0.0341184064745903	0.0149151394143701	-0.0670932233333588	-0.0477655045688152	0.0506433397531509	-0.0070466869510710205	0.0413658916950226	0.0310649387538433	-0.00491267815232277	-0.0761507079005241	0.0503889210522175	0.0665580257773399	0.0106586236506701	-0.0238025523722172	-0.0733977779746056	-0.21909461915493	-0.0663574934005737	-0.11110355705022801	-0.00173488084692508	-0.0619329288601875	0.00818970426917076	-0.0533197522163391	-0.0771835595369339	-0.0199751518666744	0.0669002085924149	0.0629776492714882	0.0141612626612186	0.00308148353360593	0.0740503594279289	0.0715887695550919	0.0855440348386765	0.0423008538782597	0.03217913210392	-0.109024934470654	-0.0204959996044636	-0.0403	-0.0136	0.0009	-0.0005	0.0045	0.0113	0.0262	0.0037	-0.0026	0.001	0
NA18867	0.00371150602586567	0.0507917441427708	0.10883335024118401	-0.0231051407754421	0.0901614651083946	0.0102947494015098	-0.0437226668000221	-0.0761040523648262	-0.00313499546609819	-0.0167854577302933	-0.138432413339615	0.0922111421823502	-0.102980628609657	-0.0497676767408848	-0.1120695322752	0.0804616585373878	0.0042493948712945	0.10776382684707599	0.0101856933906674	0.050679475069046	0.0309156682342291	-0.091623067855835	0.0257652215659618	-0.0124427452683449	0.027636056765913995	0.032941572368144996	0.0832693800330162	0.0443836785852909	-0.035092432051897	-0.0782671645283699	-0.0746650993824005	0.183646693825722	-0.0217411369085312	-0.0035404413938522295	0.0889869406819344	0.0994641557335854	0.0307927019894123	0.037871215492487	-0.0198872517794371	-0.0692083463072777	0.0610943213105202	0.070044994354248	-0.00202616048045456	0.0406149327754974	-0.0398	-0.0136	0.0006	-0.0005	0.0	0.0169	0.0287	-0.0031	-0.0036	-0.0016	0
NA18868	-0.0334253050386906	0.0528565794229507	0.006478699389845129	-0.0995708256959915	-0.0752324461936951	-6.562319322256371e-05	0.00013604543346446002	0.0153990676626563	0.121596433222294	-0.0969905033707619	-0.000723176344763488	-0.0435219071805477	-0.0710174441337585	-0.00873027183115482	-0.0833584517240524	-0.00224052276462317	0.0525137148797512	0.0626274645328522	0.148545190691948	-0.0705315768718719	-0.0630882754921913	-0.191079035401344	-0.218758031725883	-0.12490202486514998	-0.0588559657335281	-0.0908960327506065	-0.035919550806284	-0.00137956463731825	0.0862264335155487	-0.00693362625315785	0.0196855589747429	-0.06654758006334299	-0.0928125530481339	0.052968442440032994	0.0391170866787434	-0.0422940477728844	0.0363501720130444	-0.22934246063232397	-0.12036039680242501	-0.0765233337879181	0.219818338751793	-0.32039242982864397	0.367784798145294	0.0738547593355179	-0.0405	-0.0134	0.0009	-0.0032	0.0015	0.0168	0.0275	-0.0014	-0.0014	0.0015	1
NA18870	-0.0526328906416893	0.0306412968784571	0.00354163465090096	0.0173378568142653	0.0566431656479836	0.0263353288173676	-0.0639904588460922	0.0375124886631966	0.00101328548043966	0.00267584971152246	-0.0089330431073904	-0.0346171967685223	-0.010003007017076	-0.0597431696951389	0.0168581083416939	0.0835673063993454	-0.0859552398324013	0.068404532968998	0.0706811398267746	-0.0153420595452189	0.0144329257309437	0.0159234777092934	-0.0380947887897491	-0.0289290845394135	0.0565352886915207	-0.0226221829652786	0.0561355575919151	-0.0221528131514788	0.0570758581161499	0.0756093412637711	0.0893081799149513	0.10977591574192	0.0398543626070023	0.0251785907894373	-0.0155775286257267	-0.15509334206581102	0.0613504722714424	-0.0443204343318939	-0.0324983559548855	0.122047252953053	-0.13471683859825098	-0.00981092173606157	-0.0538670010864735	-0.0972189381718636	-0.041	-0.0138	0.0003	-0.0028	0.0011	0.0159	0.0303	0.0018	0.0023	0.0066	0
NA18873	-0.0167882218956947	0.0699695944786072	-0.0482863038778305	0.0339978784322739	0.00868277717381716	0.0199804753065109	-0.068826325237751	0.0640965774655342	-0.0731885209679604	0.0556169487535954	0.049352191388607004	0.10214909911155699	-0.0482460483908653	-0.0248572435230017	0.0729190558195114	0.0829028338193893	0.147637605667114	-0.0215724352747202	0.138135209679604	0.0203703735023737	0.00347340921871364	-0.0511080548167229	-0.13461148738861098	-0.0240764636546373	-0.125385299324989	-0.0555352568626404	0.0495421662926674	0.22913989424705497	0.0111208846792579	-0.0152505403384566	-0.0189638007432222	-0.046106830239295994	0.0827809125185013	-0.0101991044357419	-0.0431328937411308	-0.21552327275276198	-0.0577243082225323	0.0975944772362709	-0.19759556651115398	0.194797977805138	0.224745377898216	0.143041059374809	-0.19962665438651997	-0.0719704031944275	-0.0406	-0.0136	0.0005	-0.0011	0.0016	0.0125	0.0254	-0.0012	-0.0001	0.0042	0
NA18907	-0.0496028028428555	0.0250269342213869	0.0320222824811935	0.0620932914316654	0.00482337223365903	0.0313181802630424	-0.0108123896643519	-0.0190397202968597	0.0636087134480476	-0.00842086039483547	0.0270120687782764	-0.0469590984284878	-0.009453391656279559	0.0849308297038078	-0.0944516807794571	-0.0252249110490084	-0.00663699302822351	-0.0695847049355507	0.0287698823958635	-0.12726891040802	0.12056152522563901	0.0417055115103722	0.00035510555608198	-0.0057894573546946	-0.0416856035590172	0.105696313083172	0.0867153853178024	0.0549362301826477	0.00481265923008323	-0.0548614300787449	0.0646377503871918	0.0350708477199078	0.13128758966922802	-0.00185064726974815	0.18364684283733398	-0.0108221154659986	-0.0391344800591469	0.0525517091155052	-0.0344555266201496	-0.00265435362234712	-0.0280645880848169	0.10431385040283199	0.0478963516652584	0.0718206092715263	-0.0402	-0.0137	0.0008	-0.0008	0.0016	0.0151	0.023	0.0043	0.0018	0.0051	0
NA18908	-0.00646020332351327	0.0533619485795498	0.070125512778759	0.0223082490265369	0.0122071281075478	0.04566194862127299	-0.0595530197024345	-0.043931070715189	0.0351912938058376	-0.0557793639600277	-0.0141951311379671	-0.0836088508367538	-0.0405130535364151	-0.0466449186205864	-0.026610279455781	-0.0112680587917566	0.0273253992199898	0.0397705622017384	0.0347291566431522	-0.0620538853108883	0.0438439287245274	-0.00972719676792622	0.0590847060084343	-0.0750504806637764	-0.0489744991064072	0.0249908976256847	-0.13310988247394598	0.0440188720822334	-0.10877479612827301	0.0336624793708324	0.101184085011482	0.12463500350713701	0.12776157259941098	-0.0410139374434948	0.0158833190798759	0.0383883789181709	0.0122623778879642	0.0518700927495956	0.10115069150924699	0.0684105902910233	0.00726820854470134	0.104936964809895	0.0213481709361076	0.15267886221408802	-0.0401	-0.0137	0.0002	-0.0012	0.0038	0.0118	0.0204	0.0004	-0.0041	0.0025	1
NA18909	-0.0889230892062187	0.000592409865930676	0.010223088786006	0.0722954347729683	0.0437293276190758	0.0956038907170296	-1.02370813692687e-05	0.0211962964385748	0.0441857241094112	-0.0154383722692728	0.0354576967656612	-0.017250893637538	-0.0144640477374196	0.000140362681122497	0.0176355224102736	-0.0391288548707962	-0.0164426956325769	-0.0803681686520576	0.11875004321336699	0.0529913604259491	0.00347440899349749	0.007555125746875999	0.0994325503706932	0.0507046207785606	0.0026982743293047	-0.015192155726254	-0.0739252269268036	-0.141634225845337	-0.00255286111496389	0.0792763084173203	0.0414458960294724	-0.0614813044667244	0.0308138709515333	-0.0522737056016922	0.0432141907513142	-0.0719770714640617	-0.0577243566513062	0.0587052442133427	0.113636985421181	0.0675737112760544	0.0132235242053866	-0.0177788715809584	0.0357437133789062	-0.0362312458455563	-0.0404	-0.0136	0.0008	-0.0012	0.0026	0.0184	0.0306	0.0027	-0.0025	0.0047	0
NA18910	-0.0408093668520451	0.0238524712622166	0.0516569539904594	0.0508615262806416	-0.0161842070519924	-0.0189141873270273	-0.00220190896652639	-0.0772605165839195	0.133021205663681	-0.05098134279251099	0.0576487518846989	-0.0684773325920105	0.005153951700776821	0.0146438488736749	-0.128602758049965	0.00486050825566053	0.0292144920676947	0.0077040046453476	0.0316947288811207	-0.109494872391224	0.038339339196682	0.00454066274687648	-0.0773952603340149	-0.135045751929283	-0.10719642043113699	0.0407882072031498	-0.0141806090250611	0.0974121019244194	-0.0617748089134693	-0.0330390185117722	-0.110287837684155	0.0326175466179848	0.11971055716276198	-0.0258377455174923	0.25160273909568803	-0.0484626442193985	0.0013765835901722301	-0.0735903382301331	0.0449315868318081	0.0781442299485207	-0.0742804184556007	0.0986377373337746	-0.0101182647049427	-0.0148580782115459	-0.0396	-0.0134	0.0016	-0.0014	0.0031	0.0183	0.0266	0.0048	0.0009	0.0041	1
NA18912	-0.0450535416603088	0.027664115652442003	0.0732781067490578	-0.0322253778576851	0.0890800058841705	-0.00359535636380315	-0.00250674807466567	-0.0581585578620434	0.0311265327036381	0.0407098643481731	-0.0144868725910783	-0.0258832108229399	-0.0314901620149612	-0.0295377038419247	-0.0441838465631008	-0.0037624370306730296	-0.0503569468855858	0.0859507545828819	-0.017353355884552	0.0437616370618343	-0.0785545706748962	-0.0489322319626808	0.0243431758135557	0.0080503961071372	0.0285027511417866	0.00815316662192345	0.20349644124507896	-0.0159851498901844	0.0308343544602394	-0.0719406306743622	-0.115237459540367	-0.08870445191860199	-0.0654130652546883	-0.0991391092538834	0.12887226045131697	0.0206153728067875	0.0606763698160648	-0.0331354215741158	-0.12822401523590102	-0.257174253463745	0.0869393348693848	-0.136171370744705	0.0103554502129555	-0.00825041066855192	-0.0404	-0.0137	0.0012	-0.0011	0.0062	0.0126	0.0241	-0.0037	0.0058	0.0026	0
NA18916	-0.0254699531942606	0.0130817359313369	-0.0018572728149592898	-0.0316260792315006	0.010922372341156	-0.0229521654546261	0.0213111750781536	0.0391794256865978	0.00518982764333487	-0.0296314004808664	-0.0108012612909079	-0.034476026892662	-0.00834491942077875	-0.0307999011129141	0.0872883945703506	-0.0778784528374672	0.0583391785621643	-0.0203020423650742	-0.0214381478726864	-0.0731272995471954	0.014453087002039	0.0846072509884834	-0.0497041307389736	0.0930158272385597	0.0237712115049362	0.0132344169542193	-0.0454127192497253	0.20663368701934803	-0.0909556373953819	0.0335514284670353	-0.0444830879569054	-0.0593749694526196	-0.0582400523126125	-0.125423580408096	-4.2075989767909e-06	-0.135773912072182	-0.16262088716030101	0.0128674563020468	0.0673454403877258	0.0277921073138714	-0.0770268663764	0.0504402443766594	0.0455209836363792	0.0194994527846575	-0.0404	-0.0133	0.0016	0.0003	0.0028	0.0152	0.0218	-0.0031	0.0008	0.0096	0
